user_id,playtime,sessions,purchases,churned
476,0.7666137595445494,6,2,0
477,8.071096637333488,7,2,1
478,34.83575221256005,6,3,1
479,7.40443933181044,5,0,0
480,9.926282903811874,6,1,0
481,11.899012381167742,6,2,1
482,6.061277556769509,5,0,0
483,9.876741730080221,10,1,1
484,8.778258618057556,4,0,0
485,23.142327694826474,8,4,0
486,0.46511461743480975,6,0,0
487,3.2984272589875845,4,4,0
488,30.03996005860931,5,1,0
489,22.09675828453486,4,0,0
490,6.0817526195962,6,2,1
491,9.679330287389773,2,0,0
492,3.2487341989513014,2,0,1
493,2.084041614360645,9,0,0
494,6.230585988040987,1,2,1
495,4.359535346167334,3,1,0
496,8.76243706006643,4,1,0
497,0.8092228443318479,3,1,0
498,36.64960122522567,2,0,0
499,42.83865575552539,6,0,0
500,11.978638819127895,2,1,1
501,7.680784344120899,7,0,0
502,3.7037930155436,10,0,0
503,16.809071674879966,1,1,1
504,11.543295836488156,2,1,0
505,1.7747365410048839,4,4,0
506,24.183010919991276,4,1,0
507,17.289945113672715,8,0,0
508,29.917385250334362,6,0,0
509,12.936040041961343,2,1,0
510,9.504040195913728,6,0,0
511,5.417025065931133,8,1,0
512,26.99018361547118,8,1,0
513,20.1039238004692,2,0,1
514,0.46272938653122786,5,1,0
515,0.26720816866511365,4,2,0
516,4.723477615832628,3,1,0
517,16.63647722996086,8,3,1
518,43.64275468220168,3,1,0
519,1.630095099344797,7,2,0
520,9.017241302157357,2,0,0
521,4.794736997580961,1,0,0
522,35.03708554375962,5,2,0
523,18.459132074336345,4,0,0
524,18.22190046469857,4,0,0
525,6.324155711397736,4,0,1
526,5.35834936327349,3,3,0
527,3.193888921500612,0,1,1
528,0.5802696384483621,2,1,0
529,20.0042614000331,3,2,0
530,16.76117439249923,4,3,1
531,81.72445597818083,2,1,0
532,56.948734007443335,6,1,0
533,8.10651592641394,5,0,1
534,14.652830902062608,1,2,1
535,28.961716828744358,8,0,1
536,18.947720147092458,6,0,1
537,2.8415244458114652,1,0,0
538,5.988268273998645,9,1,0
539,1.3829634431308866,3,3,0
540,30.802237864417087,9,1,0
541,9.318477025886182,4,0,0
542,2.596037254184837,3,2,0
543,11.138295391732502,7,2,0
544,9.626704347430717,5,4,0
545,4.434204622971061,6,1,0
546,1.2053912139846927,3,1,0
547,11.134412835191021,7,1,1
548,7.3461042418603775,5,1,1
549,14.79807080960515,8,0,0
550,7.343098604235151,7,1,0
551,19.11770111308484,3,0,0
552,8.027541190214876,5,0,0
553,8.231145809801472,9,1,0
554,20.927586432297716,5,1,0
555,5.1664731398811705,6,1,0
556,1.4388795539029895,4,1,0
557,0.29205021432094685,6,0,0
558,14.070574526625856,6,1,0
559,9.683989670606795,5,0,0
560,12.176653477978764,6,2,0
561,2.3948149349344345,4,2,0
562,1.4661255122827865,4,0,1
563,0.14651476265668784,7,3,1
564,4.316872615150692,7,1,0
565,8.913973756649446,5,1,1
566,4.979818675611507,3,0,0
567,5.753195628284312,3,1,0
568,23.450615229814417,3,1,1
569,4.2810261442511175,2,1,0
570,7.215250280723211,6,1,0
571,15.308717377197016,3,1,0
572,5.050801312991798,3,2,1
573,9.730904753530854,11,1,1
574,19.831406436843068,4,2,0
575,29.86190415374668,10,1,0
576,1.5908187931483597,8,1,0
577,26.116627630420787,3,2,1
578,6.775027809955306,7,2,1
579,2.9873545435139577,5,1,1
580,6.145869673706975,3,0,1
581,39.13653097580592,5,2,0
582,6.784912926673598,6,3,0
583,3.9861603210049976,5,1,1
584,10.034862739576596,5,1,0
585,2.7462846771560296,2,1,0
586,0.7889530497623504,6,0,0
587,1.3797521971241586,5,0,0
588,1.3701842406700713,4,1,0
589,1.6475990155667297,7,1,1
590,1.4946006606751654,5,0,0
591,10.240840510758066,6,0,0
592,2.0074635703448163,6,2,0
593,4.241393157948052,6,2,1
594,22.709741251283578,3,4,0
595,6.423811416465936,5,1,1
596,11.012890836523805,4,1,0
597,1.8912851711321648,8,0,0
598,2.1355098099509506,3,1,0
599,0.41727212717565304,2,1,0
600,1.8504734406558088,1,1,0
601,3.2654811863114555,7,2,0
602,1.9481181748310794,3,0,0
603,0.9288590786036757,2,0,0
604,1.2855621349335253,4,0,0
605,6.176293433653791,6,2,0
606,2.310922063450966,2,0,0
607,4.5298111551091855,7,1,0
608,7.000051847143304,4,0,0
609,11.724574340125422,10,0,0
610,0.40105730100015424,8,0,0
611,16.064942438261195,6,2,0
612,9.885936903672963,7,0,0
613,0.8529543037633426,3,0,1
614,20.681346984880907,4,0,0
615,25.36693546378928,8,1,1
616,0.6302282756016341,5,1,1
617,3.2417684312865083,4,1,1
618,16.409351832266424,4,0,0
619,13.793572402143084,5,0,1
620,2.039796320618005,5,0,1
621,2.3489903118153324,4,2,0
622,4.6278511002436975,3,0,1
623,6.6266256466861435,6,1,1
624,9.63001834058552,8,1,0
625,4.603125630003512,5,1,0
626,6.208911092209176,5,2,0
627,13.762289403898425,3,1,0
628,0.37372952321478464,5,0,0
629,2.909366218823972,5,2,0
630,12.494918749560258,10,1,0
631,22.557667543306135,4,1,0
632,7.167791122084008,4,3,0
633,7.5952950235306895,9,1,1
634,1.1336133854066337,5,0,0
635,5.9314324608355085,4,0,0
636,7.6060679905529,2,0,0
637,2.7769280326065333,4,2,1
638,3.1367461187854384,4,0,0
639,4.73664984802472,5,0,1
640,0.20275360750314514,2,1,0
641,3.8872476125613575,8,2,0
642,2.3755693562362987,3,2,0
643,3.9674923023198265,5,0,0
644,1.2756310328478127,4,1,0
645,22.120798999430246,5,4,0
646,9.003988138795599,7,2,0
647,11.366329578930316,6,4,0
648,15.567090323777911,7,1,1
649,6.900364218488852,3,1,1
650,0.9093209451745585,8,2,0
651,7.702583632948226,3,0,1
652,8.839230578713735,6,2,0
653,13.682166488084093,6,1,0
654,5.6503464938298205,6,0,0
655,1.3648466672931223,3,2,0
656,3.337621802617039,1,0,0
657,4.511148254746234,6,1,0
658,10.382246116218617,5,0,0
659,8.457817212014195,2,0,0
660,4.402067596518061,4,0,0
661,43.06195772169812,10,2,1
662,9.308330084672093,3,0,0
663,2.7079452875679992,11,0,1
664,1.0734300462488686,2,2,0
665,1.6588829258982587,3,2,1
666,2.8230684939514097,3,2,1
667,1.7516487495429403,2,4,1
668,2.064917454545804,3,2,1
669,3.3560584821544652,6,0,1
670,1.90402433662887,6,1,0
671,22.707514493559152,7,1,1
672,0.8363571259200016,3,1,0
673,7.434123501127027,5,1,1
674,5.283055564893023,2,1,1
675,40.3864216601592,5,2,1
676,1.188273456974049,4,2,1
677,5.072579937424305,1,0,0
678,34.89059664126715,3,0,1
679,20.062440619681546,3,0,0
680,16.986630340361796,8,0,0
681,2.9827508353350463,10,2,0
682,1.873995327864875,4,1,0
683,11.045595986817835,5,0,1
684,26.503850949599553,6,0,0
685,8.136504219047422,3,2,0
686,8.477275614585865,11,1,1
687,3.284750308106508,5,0,0
688,14.674737584120885,5,0,0
689,2.0707798214607083,3,0,0
690,3.910878131192326,7,1,0
691,5.541445500698305,2,0,0
692,7.084849626446985,5,0,1
693,2.7761258356960585,4,1,0
694,1.2198327214413545,6,2,0
695,9.431996574293565,4,0,0
696,3.4056336843654176,5,0,0
697,8.704530682924435,3,1,0
698,1.676647527706798,5,2,0
699,6.561213780285275,6,2,1
700,7.605472481290779,3,2,0
701,0.5321465145712133,7,1,1
702,4.103836013804233,4,2,0
703,1.443493268319316,2,1,0
704,0.6547225877252488,12,1,0
705,46.012013113953245,4,1,0
706,3.8913002251942026,2,1,0
707,16.600706137698985,7,0,0
708,2.938888342934014,1,0,1
709,11.441413510203516,0,1,0
710,14.280662228282086,3,0,0
711,9.054465941691397,10,1,1
712,6.378566440452717,2,1,0
713,5.307578135053777,9,0,0
714,4.290433017039748,3,0,0
715,26.52556048220781,6,2,1
716,17.75607071141798,5,2,0
717,33.53176389415692,3,1,1
718,1.3272854183610554,8,1,0
719,13.125513634605074,4,2,0
720,27.861272652612406,5,2,0
721,1.9995580970079767,4,0,0
722,0.6881031747249687,4,2,0
723,13.513931531886222,3,1,1
724,8.544271441986698,5,0,1
725,18.44077141321478,3,2,0
726,1.505582464141926,7,0,0
727,15.860501110318681,2,0,0
728,2.2517977306702295,7,2,1
729,1.78715198965518,4,2,0
730,1.794446565599507,3,0,0
731,16.851032825640086,3,2,1
732,10.942136390159689,8,0,0
733,7.403759563460444,10,1,0
734,4.444614016780681,5,1,1
735,20.972026672943326,8,1,0
736,4.98312749697445,1,1,0
737,16.960826628480696,6,0,0
738,5.782748811138804,2,1,0
739,4.731195658177371,4,0,0
740,6.2116105989960255,4,0,0
741,3.5864527543064204,8,1,0
742,13.767773129369393,7,2,1
743,6.98602815695596,4,0,1
744,2.6424253099706525,7,0,1
745,22.983398495505835,5,0,0
746,4.843317423587113,7,0,0
747,7.8428238217776345,3,0,0
748,23.694956087096266,4,1,0
749,9.787993038573306,8,1,0
750,1.2431461585777974,7,3,1
751,28.106166839322093,2,0,0
752,9.880769289348262,2,0,0
753,4.078263155513094,6,1,0
754,1.499768206164258,8,0,0
755,15.800013956802669,4,1,1
756,9.677755075628523,6,3,0
757,7.624138580490282,8,0,0
758,22.433033305364454,6,1,1
759,15.539900136960721,4,0,0
760,1.644913201263409,6,1,1
761,3.735625513958005,6,2,0
762,2.8566961854883792,4,1,0
763,13.623680618684116,4,1,0
764,0.3410753985783793,5,1,0
765,8.43713556386143,9,0,0
766,14.374137158597788,5,1,0
767,20.93667344385938,6,0,0
768,4.1867459354509275,9,1,0
769,17.21807963541003,3,0,0
770,1.1724388509877735,10,0,0
771,18.737439572116877,7,0,0
772,1.3637963052807085,6,4,1
773,5.0631463120986435,5,1,0
774,15.960053633264899,5,2,0
775,1.6242178992041616,9,2,0
776,2.6039302244475095,7,1,1
777,12.810430976449055,7,1,1
778,12.730961719916946,5,3,0
779,10.248442087373908,2,0,0
780,11.84001709087617,5,0,1
781,7.824691011956382,4,1,0
782,2.9008369925940993,7,1,0
783,4.241831937932634,3,0,0
784,2.0040127451653182,3,2,1
785,23.908761393236517,6,1,0
786,8.756090546365986,3,2,0
787,5.122456594790224,5,1,0
788,6.199075063211633,3,1,0
789,29.42823736997211,8,0,0
790,1.6646955012850069,3,0,1
791,8.824446091085541,7,3,0
792,7.049944407931773,5,0,0
793,9.453443180030728,6,1,0
794,0.18276180406497233,4,0,0
795,20.566935225406965,6,0,1
796,26.89988536691252,7,0,0
797,8.327154639433976,10,0,1
798,11.928707405259582,7,0,0
799,25.574693578456262,6,1,0
800,12.283974533925182,4,0,0
801,1.655105091241217,6,1,0
802,8.587021498525601,2,1,0
803,9.33220857034015,2,2,1
804,5.518745039228211,3,0,0
805,13.334903038833922,9,0,0
806,27.236768857624746,4,2,0
807,25.978762130541174,7,1,0
808,5.9936429630361765,8,0,0
809,1.2017870455178419,6,1,0
810,41.89173989120707,3,2,0
811,18.25718110818443,6,1,0
812,1.331459597170634,3,1,0
813,25.36307940963276,7,1,1
814,20.394239312268635,6,1,0
815,7.315513859686492,2,2,0
816,8.94713786829075,1,2,1
817,5.091648434090136,2,0,0
818,0.5631814924329379,5,1,0
819,4.082648863007411,4,2,0
820,16.238079110661786,5,2,1
821,0.04642784066342885,8,1,1
822,4.057138965901687,4,3,1
823,5.077780948546781,6,0,0
824,7.708830241238818,3,0,0
825,25.239254761530418,4,1,0
826,4.251771108907901,8,2,0
827,4.261064859584953,5,1,0
828,13.375089516655656,7,0,0
829,6.018777734923394,2,1,0
830,2.5438247370272538,5,1,0
831,6.022823505761551,10,0,0
832,1.5181992193138705,4,0,0
833,1.9405450320809674,5,0,0
834,6.898880428028177,3,2,1
835,5.42876216256007,3,1,0
836,24.632927352528128,8,3,1
837,4.500345830397283,3,0,0
838,8.68902383785272,7,0,0
839,10.00390772517848,8,1,0
840,0.13180944825659227,4,1,0
841,10.89268197035989,5,0,1
842,1.9605864019924821,6,0,0
843,32.45998272272426,1,3,0
844,1.6094690431018008,2,0,0
845,5.355011145366069,3,2,0
846,0.8921343765050314,4,1,1
847,57.68081615150759,4,1,0
848,6.975468656582261,4,1,0
849,9.048193240889457,3,3,1
850,0.6943205082825417,5,3,0
851,13.86136255215999,5,3,1
852,2.356028382502632,2,0,0
853,22.833148568116304,6,1,0
854,2.2958882816083332,3,1,0
855,2.1157042980881586,4,0,0
